Image Name,Comment,Is_English
aespa3.txt,"LHAA, PDHL GUEE BRU CANDU AMA SUPERNOVAA, CANDU LAGI AMA AMARGEDDON 😭😭😭",True
aespa3.txt,The siren part is on fire!!!!,True
aespa3.txt,the bounce!😫✨,True
aespa3.txt,winter's move OMG addicted 😭🔥,True
aespa3.txt,Winter dance is so detail. Im obsessed!!,True
aespa3.txt,CAKEUP BGT OUTFITNYA,True
aespa3.txt,Ningning so suitable with wet hair 😍,True
aespa3.txt,This Music 🥺🥺,True
aespa3.txt,Giselle chest move is really detailed ❤️,True
aespa3.txt,Aespabounce too strong,True
aespa3.txt,JIJEELLL CANTIKK BANGEEETTTTT SKSKSKSK,True
aespa3.txt,Why does the background look like coralines other mother😭,True
aespa3.txt,GISELLE MY BIASSSSS (BTW I LOVE HOW ALL THESE COMMENTS ARE ABT HER😭SHES SO ICONIC),True
aespa3.txt,GISELLE ERA INIMAH 😍🔥🔥,True
aespa3.txt,GUESS WHAT I'M GAY NOW,True
aespa3.txt,"giselle dance is improve so much in this comeback. so satisyfying to watch, she really hard working for it. so proud ❤❤❤",True
aespa3.txt,How dare you girls released SOTY😭,True
aespa3.txt,What the- GIGI?????😍😍😍,True
aespa3.txt,This is so addictive 💕😭🎧,True
aespa3.txt,best aespa song maybe🫣🫣🫣 sorry next level and illusion,True
aespa3.txt,The outfits reminds me of one piece egghead arc 😅,True
aespa3.txt,Karina moves are so clean omg 🤌,True
aespa3.txt,This dance 😍,True
aespa3.txt,Winter ate this chero graph aahhh she's so preety,True
aespa3.txt,"BECAUSE I WANT TO SEE IT, I WANT TO SEE IT TRULY🖤",True
aespa3.txt,Slayed so hard 👏🖤 And yess Giselle your outfit 🔥,True
aespa3.txt,Gorgeous,True
aespa3.txt,Winter's bounce is on another level,True
aespa3.txt,GISELLE THIS IS YOUR ERA DEFINITELY 🔥🔥🔥❤️❤️❤️,True
aespa3.txt,Who is the girl with orange hair ?,True
aespa3.txt,My type😭😭😭🥶🥶🥹🥹,True
aespa3.txt,Song of the year😍,True
aespa3.txt,@sulin10304_owo,True
aespa3.txt,boycot,True
aespa3.txt,Can I use your song?,True
aespa3.txt,Addict bgt sii,True
aespa3.txt,GISELLE YA TUHAN CAKEPNYA,True
aespa3.txt,IMA GET IT DONE~,True
aespa3.txt,The movements so smooth😍,True
aespa3.txt,I LOVE THIS SONG SOMUCH,True
aespa3.txt,"there were few lines for Giselle, because she is always Karina.",True
aespa3.txt,mothers fr,True
aespa3.txt,the synchronization????,True
aespa3.txt,GIGI CANTIK SEKALI OMGGGGGG😍😍😍,True
aespa3.txt,This is too good 😭💕,True
aespa3.txt,Choreo is LIT🔥💯 it's like they're glitching. AESPA never disappoints ❤️,True
aespa3.txt,This Era is completely Giselle's like girls eating up the concept and the looks🔥❤️,True
aespa3.txt,It reminds me of Itzy tho,True
aespa3.txt,NEED THIS WET HAIR LOOK ON MUSHOW 😍,True
aespa3.txt,Giselle so pretty with this clothes🙌,True
aespa3.txt,Everyone is so beautiful and so is their comeback🔥🔥,True
aespa3.txt,Armageddon so addicted 😭❤️‍🔥,True
aespa3.txt,THE WET HAIR LOOK IS GIVING,True
aespa3.txt,Everyone's outfits are here are so good,True
aespa3.txt,"Honestly coming from a blink, aespa is the only group that can get close to BP level",True
aespa3.txt,stop karina and ningning from stealing all giselle's rapping possibilities please,True
aespa3.txt,They are the STANDARD🔥,True
aespa3.txt,@issahtubongbanua practice na pt. 2 😆,True
aespa3.txt,COLOCARAM MEL DO AMOR NO MV,True
aespa3.txt,Armageddon the bestttt 😍🔥,True
aespa3.txt,FINALLY RAMBUT GIGI DI IKETT CANTIKK BANGETTT😭🙌,True
aespa3.txt,Fell in love with giselle 😭😭😭😭😭,True
aespa3.txt,Winter’s isolations are no jokeeee😍,True
aespa3.txt,THIS ALBUM IS A BANGERRRR,True
aespa3.txt,Our girls 🔥🔥🔥 @beyourainn,True
aespa3.txt,They deserve the world 👏,True
aespa3.txt,"Thank u SM 3.0 🔥🔥🔥, this comeback so amazing 🔥🔥🔥",True
aespa3.txt,winter😍😍😍😍,True
aespa3.txt,THE BEST OF THE BEST GIRLGROUP EVER,True
aespa3.txt,WOYY GISELLEEEEEE????? APA MAKSUDNYA COBA??? CANTIK BGT!?!!!;;😭😭,True
aespa3.txt,JIJEL CAKEP AMAT,True
aespa3.txt,"OMG, IS THE ALBUM OUT ALREADY?",True
aespa3.txt,How can they be so beautiful? ‼️‼️🌷,True
aespa3.txt,everything is perfect in this comeback,True
aespa3.txt,MBA AERI AKU CANTIK BANGET😍,True
aespa3.txt,CEPET KE INDONESIA SAYANG❤️,True
aespa3.txt,"Seriously Ningning's moves are so satisfying to see, addicted rn",True
aespa3.txt,Aeriii😭😍😍 why are u so beautiful. They all look so unreal of how beautiful they are 😍,True
aespa3.txt,I LOVE THIS OUTFIT😍😍🔥🔥❤️😭😭,True
aespa3.txt,"WOI INI KNP PADA CANTIK"" BNGT?!!!😭😭",True
aespa3.txt,next comeback maybe about siren right? likw thw old song haha,True
aespa3.txt,ITS STUCK IN MY HEAD HELP......,True
aespa3.txt,CALMA EU ACABEI DE CHEGAR DA ESCOLA,True
aespa3.txt,beautiful sirens ouuuuh lurking me to my death ouuuuuh,True
aespa3.txt,TAKE IT EASY WITH MY HEART PLEASE,True
aespa3.txt,My giselle is on Fire 🔥🔥🔥,True
aespa3.txt,Comeback of the year !! 🖤,True
aespa3.txt,Karina and Ningnings outfits r my NEEDS,True
aespa3.txt,👏😭 me so proud of,True
aespa3.txt,OK!!!!!!,True
aespa3.txt,I thought winter was ryunjin😭,True
aespa3.txt,I'M OBSESSED 🔥🔥,True
aespa3.txt,Come to Malaysia 😭😍🔥🔥🙌❤️,True
aespa3.txt,Obsessed with their fit total looks 😍🔥,True
aespa3.txt,YA TUHAN GIGI KAMU CANTIK BGNT SAYANGKU😍,True
aespa3.txt,She's a winter but the hair is on fire like a summer ❤️,True
aespa3.txt,THEY ATEEE,True
aespa3.txt,They always ate,True
aespa3.txt,Giselle always being late 😭,True
aespa3.txt,That pop by @katarinabluu and @imwinter 🔥🔥🔥🔥🔥🔥🔥🔥,True
aespa3.txt,GISELLE CAKEP BANGET,True
aespa3.txt,KEREN AMAT CIWI CIWIKUWW 💋💋💋,True
aespa3.txt,Giselle that body swing 🔥🔥🔥,True
aespa3.txt,THE SONG IS AMAZING,True
aespa3.txt,wowwwww yeah my girlss🔥,True
aespa3.txt,no cause we need a them in this outfit for a live show aaaa,True
aespa3.txt,AAAA CANTII CANTII SEKALII,True
aespa3.txt,NINGNING I LOVE YOUUUU,True
aespa3.txt,Giselle woahh🔥🔥,True
aespa3.txt,CANTIK BNGETTTTT,True
aespa3.txt,GISELLE I LOVE YOUUU😍😍😍😍,True
aespa3.txt,"OMG THIS SO PERFECT,PRETTY AND BEAUTIFUL!!!!😍😍",True
aespa3.txt,WOI GISELLE CANTIK BANGET KAMUUU 😍😍😍😍,True
aespa3.txt,CANRIK BGT ANJING GISELLE PARHA ANJI,True
aespa3.txt,Giselle marry me please 😭🔥,True
aespa3.txt,KARINA WHAT THE HELL,True
aespa3.txt,They all are soo tall 😍🔥 I love them sm,True
aespa3.txt,ALBUM OF THE YEAR,True
aespa3.txt,Dear giselle you deserve better ! When will you get full rap line in main track? @aerichandesu,True
aespa3.txt,This is Karina's choreo for sure,True
aespa3.txt,Thank you aespa and one productions 💙🫶🏻🥹💗,True
aespa3.txt,GISELLE CAKEP BGT GADA OBAT,True
aespa3.txt,KITA UDAH GEDE TAPI AKU YANG COKLAT IYH,True
aespa3.txt,Even ai doesn't ai as much as them,True
aespa3.txt,"NINGNINGbaby, I love you",True
aespa3.txt,Gigiii I live ur style its match with ur long leg,True
aespa3.txt,love the album 💘,True
aespa3.txt,GISELLE YOU ARE SO PRETTYY,True
aespa3.txt,winterrrr,True
aespa3.txt,GISELLE CANTIKKK AMAYYYY,True
aespa3.txt,the synchronization >>>,True
aespa3.txt,Giselle slays so hard in the right outfits.. i hope stylists will style her better this comeback,True
aespa3.txt,"mv was unexpected, KEREN BGT GILAAA😭😭😭 MY GISELLE ATE SO HARD YAZZZ MY QUEEN🧎‍♀️🧎‍♀️🧎‍♀️",True
aespa3.txt,CAKEP BGT RAMBUTNYA KAYAK BEGITU,True
aespa3.txt,soty for real,True
aespa3.txt,You're so amazing @aerichandesu,True
aespa3.txt,ITS SO CATCHYYYY,True
aespa3.txt,GISELLE CANTIK BGT PLISSS😮😮,True
aespa3.txt,this look 🔥,True
aespa3.txt,I love the body wave choreo 🔥🔥,True
aespa3.txt,GIGIII CAKEPPP BGTTT😍😍,True
aespa3.txt,"This Giselle outfit is nice, it matches better with the other members.",True
aespa3.txt,Born Queen born King 👑,True
aespa3.txt,this song is catchy af girls 🔥🔥😭,True
aespa3.txt,omg i love their outfit dance and visual so amazing 😍😍,True
aespa3.txt,ARRASARAM MUIT9,True
aespa3.txt,they devoured 🔥💯,True
aespa3.txt,@1008911_ LIAT CEWEKU🤤😍🫰🫰🤤😍,True
aespa3.txt,WEHHH GISELLEEE🔥🔥🔥🔥🔥 CEWEKKUU CAKEP SEMUAAAA AAAKKK TOLONGG😍😍😍😍😍🌟💫🌟💫🌟⭐⭐🌟🌟🌟,True
aespa3.txt,INCREDIBLY TALENTED! LOVEEEE 🔥🔥🔥🤍🤍🤍,True
aespa3.txt,THIS IS TOO TIER🔥🔥,True
aespa3.txt,THIS IS THE BEST OUTFIT!! The stylist did well. They're pretty! 😍,True
aespa3.txt,Giselle pretty with that's hairstyle! 🖤😍,True
aespa3.txt,In tha hlawm eee 😫❤️❤️🔥🔥,True
aespa3.txt,IS WINTER OK?😍😢,True
aespa3.txt,GIGI GOT IT DONE FR,True
aespa3.txt,"Thank you Karina,Giselle,Winter and Ningning ⭐️🫶",True
aespa3.txt,GISELLE WOY CAKEP BGT😭,True
aespa3.txt,GISELLEEE CANTIK AMATTTTTT,True
