Image Name,Sentiment Score,Category,Median Sentiment Score,Rank
txt/aespa2.txt,0.31020000000000003,Popular,0.31020000000000003,1.0
txt/aespa6.txt,0.29971633986928103,Popular,0.29971633986928103,2.0
txt/aespa8.txt,0.22323744075829383,Popular,0.22323744075829383,3.0
txt/aespa7.txt,0.18525801526717556,Popular,0.18525801526717556,4.0
txt/aespa1.txt,0.12701834862385322,Popular,0.12701834862385322,5.0
txt/aespa3.txt,0.09990880195599022,Popular,0.09990880195599022,6.0
txt/aespa4.txt,0.09382777777777779,Popular,0.09382777777777779,7.0
txt/aespa5.txt,0.006985230352303524,Popular,0.006985230352303524,8.0
