Image Name,Median Sentiment Score
txt/aespa1.txt,0.12701834862385322
txt/aespa2.txt,0.31020000000000003
txt/aespa3.txt,0.09990880195599022
txt/aespa4.txt,0.09382777777777779
txt/aespa5.txt,0.006985230352303524
txt/aespa6.txt,0.29971633986928103
txt/aespa7.txt,0.18525801526717556
txt/aespa8.txt,0.22323744075829383
